time,layer,z_top,z_bottom,z_center,range,Dm_top,Dm_bottom,delta_Dm,rel_change_Dm,Nw_top,Nw_bottom,delta_Nw,rel_change_Nw,LWC_top,LWC_bottom,delta_LWC,rel_change_LWC,tau_Dm,trend_sign_Dm,trend_strength_Dm,trend_p_Dm,trend_mag_Dm,tau_Nw,trend_sign_Nw,trend_strength_Nw,trend_p_Nw,trend_mag_Nw,tau_LWC,trend_sign_LWC,trend_strength_LWC,trend_p_LWC,trend_mag_LWC,micro_signature_str,v_mean_top,v_mean_bottom,delta_v_mean,v_std_top,v_std_bottom,delta_v_std,v_p10_top,v_p10_bottom,delta_v_p10,v_p50_top,v_p50_bottom,delta_v_p50,v_p90_top,v_p90_bottom,delta_v_p90,dist_bb_peak,dist_bb_bottom,overlaps_bb,RR_mean
2024-10-28 22:00:00.007906048,1240.0,1490.0,990.0,1240.0,1480.0,0.6677273840172319,0.7599921180058867,0.09226473398865487,13.817725047243805,4.5987585233139106,4.267211342717163,-0.3315471805967478,-7.209493147246871,0.09684231889554008,0.07574563360605224,-0.02109668528948784,-21.784572622888128,-0.028571428571428574,-1,0.028571428571428574,0.9225700904951897,-3.5401818508686605e-05,0.08571428571428572,1,0.08571428571428572,0.6971814254173712,0.0002047680049271821,0.21904761904761905,1,0.21904761904761905,0.2815660702955676,0.00011399814480390387,"-,+,+",-4.28480622045078,-4.4524581120458295,-0.16765189159504956,1.114658574364839,1.1240074169827088,0.009348842617869835,-5.66380917765221,-5.852602816907281,-0.18879363925507064,-4.342253702866701,-4.531047342121775,-0.1887936392550742,-2.643110949571051,-2.8319045888261236,-0.18879363925507242,,,False,2.238180982250991
2024-10-28 22:00:00.007906048,1275.0,1525.0,1025.0,1275.0,1515.0,0.612730279986954,0.705222577913692,0.09249229792673808,15.095108067567248,4.553356810399475,4.537217284146377,-0.01613952625309789,-0.3544533610069082,0.06185062454327588,0.10457599928327602,0.042725374740000134,69.07832387384525,0.028571428571428574,1,0.028571428571428574,0.9225700904951897,1.7391222049229732e-05,0.21904761904761905,1,0.21904761904761905,0.2815660702955676,0.00045037853110162473,0.48571428571428577,1,0.48571428571428577,0.01140991603041041,0.00018687994566348533,"+,+,+",-4.324512943765496,-4.27525722220408,0.04925572156141644,1.210508522837571,1.0997727601410034,-0.11073576269656749,-5.852602816907281,-5.66380917765221,0.18879363925507064,-4.531047342121775,-4.342253702866701,0.1887936392550742,-2.643110949571051,-2.643110949571051,0.0,,,False,2.2214336779988453
2024-10-28 22:00:00.007906048,1310.0,1560.0,1060.0,1310.0,1550.0,0.5417918826529103,0.6954462752781309,0.15365439262522052,28.360408774093163,4.550247915376534,4.684761085383327,0.13451317000679275,2.956172334088345,0.03753944077366459,0.13890738466221744,0.10136794388855286,270.030511375296,0.23809523809523814,1,0.23809523809523814,0.23945881568583288,0.0001060342173012953,0.2571428571428572,1,0.2571428571428572,0.20184282422518202,0.000604905844786379,0.7142857142857143,1,0.7142857142857143,6.710364303783617e-05,0.0003386266314910624,"+,+,+",-4.343505170737951,-4.13878185140523,0.2047233193327216,1.2821834408824244,1.0236777175829403,-0.25850572329948407,-5.852602816907281,-5.286221899142065,0.5663809177652155,-4.531047342121775,-4.342253702866701,0.1887936392550742,-2.4543173103159788,-2.643110949571051,-0.18879363925507242,,,False,2.1532649081353226
2024-10-28 22:00:00.007906048,1345.0,1595.0,1095.0,1345.0,1585.0,0.5288990580910287,0.7406340414508836,0.21173498335985497,40.03315568836073,4.3619202784678865,4.641363215010332,0.2794429365424458,6.406420078832789,0.02209639171147642,0.16169172721477157,0.13959533550329514,631.7562492829638,0.4476190476190477,1,0.4476190476190477,0.020790615322361355,0.0003649747163665262,0.29523809523809524,1,0.29523809523809524,0.13946285911906778,0.0006468026571383932,0.8285714285714286,1,0.8285714285714286,9.951376518836835e-07,0.00041759900214174284,"+,+,+",-4.208379336867085,-4.090745111738274,0.11763422512881139,1.2789642911358798,0.9292581385802239,-0.34970615255565596,-5.66380917765221,-5.286221899142065,0.37758727851014484,-4.342253702866701,-4.153460063611631,0.18879363925507064,-2.2655236710609064,-2.8319045888261236,-0.5663809177652173,,,False,2.0376047406869424
2024-10-28 22:00:00.007906048,1380.0,1630.0,1130.0,1380.0,1620.0,0.5436098701048335,0.743295837256469,0.19968596715163545,36.733322578033146,3.9480891811787227,4.756391009199479,0.8083018280207566,20.47324138152912,0.009509297231535407,0.21377047337875946,0.20426117614722406,2148.0154755268204,0.5238095238095238,1,0.5238095238095238,0.005901586283902752,0.0005037437443433559,0.37142857142857144,1,0.37142857142857144,0.058995845051235264,0.0007876349355525678,0.9047619047619049,1,0.9047619047619049,1.6537756286433536e-08,0.0004510015566659512,"+,+,+",-4.418235653913354,-4.013145014774734,0.40509063913861976,1.4165444086441135,0.8961170711649182,-0.5204273374791952,-6.230190095417429,-5.097428259886991,1.132761835530438,-4.531047342121775,-4.153460063611631,0.37758727851014484,-2.643110949571051,-2.8319045888261236,-0.18879363925507242,,,False,1.8889426622932668
2024-10-28 22:00:00.007906048,1415.0,1665.0,1165.0,1415.0,1655.0,0.9188781814601666,0.7404714307152381,-0.1784067507449285,-19.415713023180803,2.2409056728896064,4.81623800148924,2.5753323285996337,114.92372748018396,0.0015235171171107057,0.2416468492070834,0.2401233320899727,15761.118099241166,0.3523809523809524,1,0.3523809523809524,0.07433498084899375,0.0005037437443433559,0.4285714285714286,1,0.4285714285714286,0.027495265215751328,0.0011078917321574876,0.961904761904762,1,0.961904761904762,1.8200249681731164e-10,0.00047569200384215814,"+,+,+",-5.297721491433824,-4.023025966621913,1.2746955248119116,1.3348359365513967,0.9039748695180996,-0.4308610670332971,-6.985364652437719,-5.097428259886991,1.8879363925507278,-5.475015538397139,-4.153460063611631,1.3215554747855087,-3.398285506591341,-2.8319045888261236,0.5663809177652173,,,False,1.6849856846519584
2024-10-28 22:00:00.007906048,1450.0,1700.0,1200.0,1450.0,1690.0,1.0164376553969783,0.7358734420453783,-0.2805642133516,-27.60269770230258,2.04984400757429,4.819828028918538,2.769984021344248,135.1314544477043,0.0014691863946422682,0.23765691413894677,0.2361877277443045,16076.090045866085,0.20000000000000004,1,0.20000000000000004,0.3282335876694342,0.00044810353706084826,0.4476190476190477,1,0.4476190476190477,0.020790615322361355,0.001424451915888341,0.961904761904762,1,0.961904761904762,1.8200249681731164e-10,0.00043115876760992864,"+,+,+",-5.517797947106303,-4.058253563989662,1.4595443831166408,1.2071502584210831,0.9427843015791848,-0.26436595684189834,-6.985364652437719,-5.286221899142065,1.6991427532956536,-5.66380917765221,-4.153460063611631,1.5103491140405794,-3.7758727851014857,-2.8319045888261236,0.9439681962753621,,,False,1.4536149145463122
2024-10-28 22:00:00.007906048,1485.0,1735.0,1235.0,1485.0,1725.0,0.6148250918065521,0.7381992703639915,0.12337417855743937,20.06654903997602,3.490722809602562,4.7738945923541936,1.2831717827516314,36.75948658030878,0.0054279901416325075,0.21652046252586868,0.21109247238423617,3888.9619707516376,0.2761904761904762,1,0.2761904761904762,0.16857787367749338,0.0004919358202457972,0.40952380952380957,1,0.40952380952380957,0.03589723736788882,0.002090486897276978,0.9238095238095239,1,0.9238095238095239,4.4720613503682285e-09,0.00037558958184885367,"+,+,+",-4.903308187906087,-4.1059833129528025,0.7973248749532846,1.4686639431341637,0.9791678007328299,-0.48949614240133377,-6.60777737392757,-5.286221899142065,1.3215554747855052,-5.097428259886991,-4.153460063611631,0.9439681962753603,-2.8319045888261236,-2.8319045888261236,0.0,,,False,1.228529256072914
2024-10-28 22:00:00.007906048,1520.0,1770.0,1270.0,1520.0,1760.0,0.6813829753961276,0.7884798808129335,0.10709690541680594,15.717578701543617,3.2722267008465993,4.528895308454965,1.2566686076083657,38.40408145570223,0.004951100268743982,0.16031260841508904,0.15536150814634506,3137.9188405279033,0.29523809523809524,1,0.29523809523809524,0.13946285911906778,0.000439311919467775,0.37142857142857144,1,0.37142857142857144,0.058995845051235264,0.0022759238354226117,0.8857142857142857,1,0.8857142857142857,5.337720284810232e-08,0.00033763256031849314,"+,+,+",-4.818689686942565,-4.323551498373852,0.4951381885687134,1.4382578930556962,1.0035656742248107,-0.4346922188308855,-6.7965710131826444,-5.66380917765221,1.1327618355304345,-4.90863462063192,-4.342253702866701,0.566380917765219,-2.8319045888261236,-3.020698228081196,-0.18879363925507242,,,False,1.020888074415308
2024-10-28 22:00:00.007906048,1555.0,1805.0,1305.0,1555.0,1795.0,0.7615981082959424,0.8383332214963386,0.07673511320039617,10.075538839255936,3.072181710100506,4.29549907991019,1.223317369809684,39.81917364418081,0.004875229267445113,0.1196949132285833,0.11481968396113819,2355.1648068709187,0.18095238095238098,1,0.18095238095238098,0.3794503959627968,0.00036755080661154206,0.3904761904761905,1,0.3904761904761905,0.04629247541540862,0.002969239292110822,0.8476190476190477,1,0.8476190476190477,4.0734605880108527e-07,0.000293164730386706,"+,+,+",-5.151245786255021,-4.523077357545218,0.6281684287098033,1.4014063735490696,1.0082712705771126,-0.393135102971957,-6.985364652437719,-5.852602816907281,1.132761835530438,-5.286221899142065,-4.531047342121775,0.7551745570202897,-3.2094918673362685,-3.020698228081196,0.18879363925507242,,,False,0.86056655903123
2024-10-28 22:00:00.007906048,1590.0,1840.0,1340.0,1590.0,1830.0,0.8549537465425298,0.804220382601184,-0.050733363941345755,-5.934047794575284,2.822413492260456,4.346935717627458,1.524522225367002,54.014843308661355,0.004356060258551192,0.11411583926444556,0.10975977900589437,2519.702953842976,-0.009523809523809525,-1,0.009523809523809525,1.0,-9.975294379038768e-06,0.5047619047619049,1,0.5047619047619049,0.008269998948239689,0.003951741016264557,0.8095238095238096,1,0.8095238095238096,2.2746672052227607e-06,0.00028230610161769626,"-,+,+",-5.231306135451057,-4.498054007365214,0.7332521280858426,1.1823047940737776,1.0415263363339906,-0.14077845773978703,-6.60777737392757,-5.852602816907281,0.7551745570202897,-5.286221899142065,-4.531047342121775,0.7551745570202897,-3.7758727851014857,-3.020698228081196,0.7551745570202897,,,False,0.7361022069318882
2024-10-28 22:00:00.007906048,1625.0,1875.0,1375.0,1625.0,1865.0,0.7276664436050222,0.757280015094308,0.029613571489285784,4.06966292722989,3.2641339443565585,4.460258471011582,1.1961245266550238,36.644468243193046,0.006320817383351868,0.11646471319020604,0.11014389580685417,1742.557791607103,-0.10476190476190476,-1,0.10476190476190476,0.6264945175158468,-4.876996921034184e-05,0.561904761904762,1,0.561904761904762,0.0028582293753424705,0.003920665478969029,0.7142857142857143,1,0.7142857142857143,6.710364303783617e-05,0.0002463926438058348,"-,+,+",-5.013110715106241,-4.4332978396791045,0.5798128754271366,1.2683484963661646,1.0808497787274922,-0.18749871763867243,-6.60777737392757,-5.852602816907281,0.7551745570202897,-5.097428259886991,-4.531047342121775,0.5663809177652155,-3.398285506591341,-2.8319045888261236,0.5663809177652173,,,False,0.6205152667507906
2024-10-28 22:00:00.007906048,1660.0,1910.0,1410.0,1660.0,1900.0,0.7002211005383927,0.7532083464389012,0.05298724590050852,7.567216392046338,3.29971069928342,4.426033186617471,1.126322487334051,34.133976884053745,0.005882492491087733,0.10534249238385408,0.09945999989276635,1690.7798869858852,-0.1619047619047619,-1,0.1619047619047619,0.43511891093211363,-0.00015568586905919567,0.5238095238095238,1,0.5238095238095238,0.005901586283902752,0.0036834939029797603,0.6000000000000001,1,0.6000000000000001,0.0012858607977242237,0.00019644957444603955,"-,+,+",-4.800784608233663,-4.476910173168064,0.32387443506559865,1.281440211168406,1.110025833833698,-0.1714143773347081,-6.4189837346725,-5.852602816907281,0.566380917765219,-4.90863462063192,-4.531047342121775,0.37758727851014484,-3.020698228081196,-2.8319045888261236,0.18879363925507242,,,False,0.5033755430766169
2024-10-28 22:00:00.007906048,1695.0,1945.0,1445.0,1695.0,1935.0,0.795327188096543,0.7177393176577839,-0.07758787043875914,-9.755465624713551,2.814359616630631,4.517025120969935,1.7026655043393037,60.499216030456886,0.0032022323449499256,0.1071030844590748,0.10390085211412486,3244.6381436993947,-0.29523809523809524,-1,0.29523809523809524,0.13946285911906778,-0.00035640111398635297,0.561904761904762,1,0.561904761904762,0.0028582293753424705,0.003951741016264557,0.580952380952381,1,0.580952380952381,0.0019359627197342143,0.00011485872624133056,"-,+,+",-4.858020467207811,-4.39602709216196,0.4619933750458509,1.2457027060181625,1.0994035944529406,-0.1462991115652219,-6.60777737392757,-5.66380917765221,0.9439681962753603,-4.90863462063192,-4.531047342121775,0.37758727851014484,-3.2094918673362685,-2.8319045888261236,0.37758727851014484,,,False,0.3939229753451848
2024-10-28 22:00:00.007906048,1730.0,1980.0,1480.0,1730.0,1970.0,0.8552442307875736,0.6677273840172319,-0.18751684677034175,-21.92553191474464,2.3304354785455392,4.5987585233139106,2.2683230447683713,97.33472845101323,0.001405096004823777,0.09684231889554008,0.09543722289071631,6792.220785133168,-0.40952380952380957,-1,0.40952380952380957,0.03589723736788882,-0.0005329976940672959,0.580952380952381,1,0.580952380952381,0.0019359627197342143,0.004508800775963385,0.580952380952381,1,0.580952380952381,0.0019359627197342143,5.3743625212084785e-05,"-,+,+",-5.2229752312503415,-4.28480622045078,0.9381690107995615,1.353069017175082,1.114658574364839,-0.23841044281024315,-6.985364652437719,-5.66380917765221,1.3215554747855087,-5.286221899142065,-4.342253702866701,0.9439681962753639,-3.2094918673362685,-2.643110949571051,0.5663809177652173,,,False,0.28268554831186954
2024-10-28 22:00:00.007906048,1765.0,2015.0,1515.0,1765.0,2005.0,0.837253489888253,0.612730279986954,-0.22452320990129904,-26.81663470059299,2.2649162367152575,4.553356810399475,2.288440573684217,101.03864048425368,0.0011098237386926568,0.06185062454327588,0.060740800804583224,5473.0132981417655,-0.4285714285714286,-1,0.4285714285714286,0.027495265215751328,-0.0005989471684529997,0.5428571428571429,1,0.5428571428571429,0.00414288160001619,0.0044216018909635875,0.580952380952381,1,0.580952380952381,0.0019359627197342143,2.4539223680877216e-05,"-,+,+",-5.945489206734126,-4.324512943765496,1.6209762629686297,1.6597322509703474,1.210508522837571,-0.44922372813277645,-7.740539209458008,-5.852602816907281,1.8879363925507278,-6.4189837346725,-4.531047342121775,1.8879363925507242,-3.020698228081196,-2.643110949571051,0.37758727851014484,,,False,0.18468103822865825
2024-10-28 22:00:00.007906048,1800.0,2050.0,1550.0,1800.0,2040.0,,0.5417918826529103,,,,4.550247915376534,,,,0.03753944077366459,,,-0.4065934065934066,-1,0.4065934065934066,0.04717599910928284,-0.0006511097868595168,0.4725274725274726,1,0.4725274725274726,0.01927860024400203,0.004371877777827182,0.5164835164835165,1,0.5164835164835165,0.009753043266808148,1.793050251786884e-05,"-,+,+",,-4.343505170737951,,,1.2821834408824244,,,-5.852602816907281,,,-4.531047342121775,,,-2.4543173103159788,,,,False,0.12909355702337993
2024-10-28 22:00:00.007906048,1835.0,2085.0,1585.0,1835.0,2075.0,0.8139921251825863,0.5288990580910287,-0.2850930670915577,-35.024057146450716,2.470549704930334,4.3619202784678865,1.8913705735375523,76.55666954455734,0.0015919903318516216,0.02209639171147642,0.0205044013796248,1287.9727325841493,-0.3186813186813187,-1,0.3186813186813187,0.12678708382391418,-0.0005690486667886693,0.38461538461538464,1,0.38461538461538464,0.061658178659046714,0.003372093902172909,0.42857142857142855,1,0.42857142857142855,0.035565667086624425,1.2523568350403841e-05,"-,+,+",-5.524821042172341,-4.208379336867085,1.3164417053052562,1.6956464172174552,1.2789642911358798,-0.4166821260815754,-7.929332848713079,-5.66380917765221,2.265523671060869,-5.286221899142065,-4.342253702866701,0.9439681962753639,-3.020698228081196,-2.2655236710609064,0.7551745570202897,,,False,0.08942739585754937
2024-10-28 22:00:00.007906048,1870.0,2120.0,1620.0,1870.0,2110.0,0.7522776610316306,0.5436098701048335,-0.2086677909267971,-27.738134698914497,2.782372232350055,3.9480891811787227,1.1657169488286678,41.89651317228956,0.0023811941234431473,0.009509297231535407,0.007128103108092259,299.34993698813605,-0.14285714285714285,-1,0.14285714285714285,0.5182528584593317,-0.00024092199857571843,0.27472527472527475,1,0.27472527472527475,0.1925076217598539,0.001966374334720423,0.3186813186813187,1,0.3186813186813187,0.12678708382391418,9.993530993108894e-06,"-,+,+",-5.124565100391421,-4.418235653913354,0.7063294464780672,1.6269819901556934,1.4165444086441135,-0.21043758151157999,-7.551745570202934,-6.230190095417429,1.3215554747855052,-4.90863462063192,-4.531047342121775,0.37758727851014484,-2.8319045888261236,-2.643110949571051,0.18879363925507242,,,False,0.06865348940152645
2024-10-28 22:00:00.007906048,1905.0,2155.0,1655.0,1905.0,2145.0,0.7888316524304563,0.9188781814601666,0.13004652902971037,16.485967396088398,2.683240187807167,2.2409056728896064,-0.4423345149175608,-16.485088324465327,0.0022913287787737126,0.0015235171171107057,-0.0007678116616630069,-33.509449572484705,0.01098901098901099,1,0.01098901098901099,1.0,2.9588721474005727e-05,0.16483516483516486,1,0.16483516483516486,0.4505630133066889,0.00109149777325224,0.2087912087912088,1,0.2087912087912088,0.3308114209974329,6.554703110404696e-06,"+,+,+",-5.0119354959730895,-5.297721491433824,-0.2857859954607349,1.4543280197889787,1.3348359365513967,-0.11949208323758209,-6.7965710131826444,-6.985364652437719,-0.1887936392550742,-4.71984098137685,-5.475015538397139,-0.7551745570202897,-3.2094918673362685,-3.398285506591341,-0.18879363925507242,,,False,0.06080283465024823
2024-10-28 22:00:00.007906048,1940.0,2190.0,1690.0,1940.0,2180.0,0.7058158451908504,1.0164376553969783,0.3106218102061279,44.00890293446682,2.9750895060190885,2.04984400757429,-0.9252454984447986,-31.099753354407554,0.002875842043814645,0.0014691863946422682,-0.0014066556491723768,-48.912827190832985,-0.03296703296703297,-1,0.03296703296703297,0.9144846237132943,-1.9981230901634585e-05,0.2527472527472528,1,0.2527472527472528,0.23311184869840623,0.0011112614922666822,0.2967032967032967,1,0.2967032967032967,0.15716301603764402,7.053093339671588e-06,"-,+,+",-4.83837656381,-5.517797947106303,-0.6794213832963027,1.5639152728072538,1.2071502584210831,-0.3567650143861707,-6.7965710131826444,-6.985364652437719,-0.1887936392550742,-4.71984098137685,-5.66380917765221,-0.9439681962753603,-3.020698228081196,-3.7758727851014857,-0.7551745570202897,,,False,0.06230538140308103
2024-10-28 22:00:00.007906048,1975.0,2225.0,1725.0,1975.0,2215.0,,0.6148250918065521,,,,3.490722809602562,,,,0.0054279901416325075,,,-0.2051282051282051,-1,0.2051282051282051,0.3674042836022003,-0.00019355058332427985,0.46153846153846145,1,0.46153846153846145,0.030482440656051768,0.0017291817619208023,0.46153846153846145,1,0.46153846153846145,0.030482440656051768,8.176961173304838e-06,"-,+,+",,-4.903308187906087,,,1.4686639431341637,,,-6.60777737392757,,,-5.097428259886991,,,-2.8319045888261236,,,,False,0.06485317803253457
